x1;x2;x3;x4;x5;x6;x7;y
5.29;7.46;7.91;8.17;14730000;389.62;212760000;26.88291155
5.29;7.37;7.82;8.08;15090000;389.9;124230000;27.72864837
5.3;7.37;7.84;8.09;15190000;389.33;174690000;27.83391981
5.26;7.33;7.84;8.09;16010000;385.58;189480000;28.55459308
5.11;7.31;7.83;8.11;21190001;376.47;230350000;30.16500651
5.11;7.24;7.81;8.09;18860001;379.43;184260000;28.77785099
5.28;7.27;7.8;8.07;15620000;390.59;232690000;25.62876674
5.31;7.25;7.78;8.05;14590000;391.33;173090000;25.43014847
5.39;7.39;7.88;8.13;14410000;394.17;188870000;24.5792932
5.41;7.44;7.91;8.15;14810000;393.85;130570000;23.64123397
5.38;7.42;7.89;8.14;15460000;393.06;144670000;23.97231975
5.3;7.32;7.82;8.06;15310000;396.64;169890000;23.65530456
5.27;7.24;7.74;7.99;14820000;396.47;154150000;22.75133049
5.33;7.34;7.82;8.06;14460000;395.43;143440000;23.55961864
5.34;7.32;7.81;8.05;16570000;392.15;153600000;24.30422032
5.33;7.31;7.81;8.06;17180000;389.97;157520000;25.22301716
5.32;7.32;7.83;8.09;17309999;389.14;162380000;25.59397646
5.29;7.24;7.76;8.02;16760000;389.1;166560000;25.69673606
5.28;7.2;7.73;8;17730000;388.57;115100000;25.3180122
5.24;7.2;7.73;8.01;18219999;384.56;143390000;26.81911795
5.26;7.21;7.74;8.02;17959999;385.09;148000000;26.4648264
5.22;7.15;7.67;7.96;16209999;387.34;160420000;25.78055455
5.16;7.13;7.66;7.95;17879999;383.59;169630000;26.60220548
5.18;7.11;7.63;7.93;17820000;385.78;172560000;26.5391674
5.19;7.1;7.62;7.92;17680000;385.5;168340000;26.95979248
5.18;7.1;7.62;7.92;17559999;386.94;141340000;26.34113816
5.2;7.1;7.61;7.92;17559999;387.56;211010000;25.2027041
5.19;7.09;7.57;7.89;17080000;387.92;254520000;24.28057331
5.21;7.09;7.55;7.88;16379999;385.92;145940000;24.33644279
5.17;7.09;7.56;7.89;16040001;387.71;170350000;24.18420985
5.17;7.06;7.58;7.91;15680000;386.88;153910000;23.39454094
5.13;7.03;7.56;7.89;15350000;386.49;158980000;24.46309089
5.13;6.95;7.49;7.83;16309999;385.9;160660000;24.84685152
5.11;6.92;7.47;7.82;15850000;387.86;146780000;25.64162327
5.1;6.9;7.45;7.81;14810000;389.2;163570000;26.92497431
5.09;6.9;7.47;7.83;15810000;388.26;166380000;26.94266728
5.04;6.88;7.47;7.84;17040001;384.47;174360000;28.08858949
5.02;6.81;7.39;7.79;15630000;381.25;164000000;28.30032787
5.02;6.81;7.4;7.79;18580000;379.5;148430000;28.19499341
5.02;6.82;7.43;7.82;17809999;380.67;177120000;27.90979063
5.01;6.87;7.51;7.91;18540001;376.8;186710000;28.1947983
5.03;6.93;7.58;7.98;17799999;380.55;164240000;26.95913809
4.99;6.84;7.49;7.9;17600000;381.45;148850000;28.11561148
4.96;6.81;7.46;7.87;16709999;386.47;130120000;27.29634901
4.97;6.79;7.45;7.88;14850000;392.8;225380000;26.0407332
5.03;6.9;7.55;8;16320000;391.92;206030000;26.13523168
5.03;6.88;7.53;7.97;15870000;392.5;204090000;25.69936306
5.04;6.95;7.62;8.06;16660000;390.02;154140000;26.06666325
5.06;6.99;7.67;8.1;16549999;387.83;194160000;26.22690354
5.04;7;7.69;8.09;16260000;387.94;185390000;26.5232768
4.97;6.91;7.65;8.03;15620000;385.07;179040000;28.24634482
4.96;6.96;7.68;8.05;15750000;384.2;167310000;28.26184279
4.94;6.91;7.65;8.03;15450000;389.52;161630000;26.92421442
4.89;6.8;7.51;7.91;15550000;391.48;192810000;27.51476448
4.84;6.77;7.48;7.9;15460000;392.96;195400000;27.06626629
4.82;6.74;7.47;7.91;15480000;392.45;179680000;23.49522232
4.75;6.71;7.48;7.93;15600000;391.32;205780000;24.44628437
4.74;6.74;7.5;7.95;16350000;390.28;155660000;23.21738239
4.76;6.79;7.56;8.02;16480000;388.71;172090000;23.38108101
4.63;6.72;7.51;8.01;16469999;389.97;167440000;23.45877888
4.63;6.65;7.43;7.92;15970000;393.72;205480000;21.5348979
4.62;6.66;7.41;7.88;15430000;392.89;183260000;21.53310087
4.62;6.65;7.37;7.8;14890000;393.12;128920000;22.14367114
4.63;6.69;7.41;7.88;13950000;397.41;184480000;20.75101281
4.63;6.62;7.35;7.82;13960000;397.15;200030000;20.47815687
4.59;6.58;7.33;7.84;21180000;382.62;239690000;25.68114578
4.58;6.57;7.33;7.84;18280001;385.24;241940000;24.88900426
4.53;6.55;7.37;7.9;20340000;379.42;243880000;26.17131411
4.49;6.56;7.38;7.92;20400000;378.53;192760000;25.69883497
4.43;6.54;7.39;7.96;19110001;380.06;195130000;25.7474083
4.42;6.56;7.44;7.99;21200001;376.14;188240000;26.56361993
4.43;6.61;7.45;7.99;21920000;375.34;175870000;26.68204828
4.4;6.53;7.42;7.95;19799999;377.96;213810000;25.93120965
4.39;6.53;7.42;7.97;19840000;376.55;167720000;27.32784491
4.35;6.48;7.38;7.94;20260000;375.22;76830000;28.4652204
4.38;6.43;7.32;7.92;20180000;381.4;188410000;26.80230729
4.36;6.39;7.28;7.9;19700001;380.96;187230000;26.46724066
4.31;6.27;7.17;7.84;19540001;380.07;187960000;26.89720315
4.31;6.3;7.21;7.86;20190001;377.39;166350000;27.3593365
4.24;6.31;7.26;7.78;19040001;379.1;199160000;28.09443419
4.15;6.23;7.22;7.78;19740000;378.26;174760000;30.90667795
4.2;6.25;7.21;7.79;19889999;377.9;192920000;31.67081238
4.15;6.26;7.22;7.81;20570000;377.7;207430000;33.18559703
4.15;6.23;7.19;7.77;19080000;381.55;192950000;32.52863321
4.15;6.3;7.22;7.79;17879999;384.47;194470000;33.97721539
4.14;6.28;7.21;7.77;17620001;384.46;173080000;34.48722884
4.11;6.24;7.18;7.75;18120001;382.74;191310000;35.01917751
4.12;6.3;7.19;7.76;17780001;383.48;192410000;35.35120476
4.04;6.19;7.11;7.68;17959999;382.52;199330000;35.26487504
3.74;6.02;6.97;7.59;17650000;387.04;316140000;33.84415048
3.76;6;6.88;7.53;16610001;396.82;228900000;31.36263293
3.81;6.01;6.88;7.53;15670000;399.33;162640000;30.57766759
3.82;6;6.85;7.51;15440000;404.84;149230000;28.53433455
3.86;6;6.82;7.52;15700000;406.46;157950000;27.93869015
3.87;5.97;6.76;7.45;17629999;415.14;245600000;27.27667775
3.88;5.93;6.71;7.41;19309999;417.09;247080000;26.88230358
3.86;5.98;6.78;7.46;18950001;417.26;207570000;26.22767579
3.85;6.05;6.85;7.48;18750000;419.34;224270000;25.88553441
3.81;6.02;6.82;7.44;18959999;417.96;251210000;25.61718825
3.75;5.94;6.76;7.39;19230000;417.4;252780000;26.17489219
3.72;5.96;6.77;7.41;18719999;418.1;290750000;25.2489835
3.77;6.02;6.79;7.42;18959999;417.61;292350000;25.48995474
3.82;6.1;6.85;7.47;18450001;415.1;236130000;25.97350036
3.81;6.21;6.92;7.49;18010000;414.34;200270000;26.14963556
3.82;6.34;7.03;7.54;17010000;420.44;265900000;23.59775473
3.84;6.37;7.05;7.57;17389999;420.77;314830000;23.82541531
3.79;6.41;7.13;7.65;17639999;418.21;336240000;23.74515196
3.79;6.36;7.09;7.61;16320000;418.86;287370000;23.77252543
3.73;6.27;7.03;7.57;16420000;416.36;180900000;25.39715631
3.75;6.28;7.09;7.62;16750000;418.13;228140000;24.9740033
3.77;6.32;7.2;7.71;16459999;414.96;234580000;25.72527473
3.81;6.4;7.25;7.71;16240000;415.48;213630000;24.94339078
3.85;6.41;7.24;7.71;16670000;414.99;190970000;25.70601701
3.83;6.32;7.16;7.66;17670000;414.96;218400000;25.7108155
3.86;6.42;7.25;7.75;17620001;410.34;248940000;27.65472535
3.83;6.48;7.31;7.79;17490000;411.62;194680000;26.50289102
3.84;6.44;7.31;7.77;17400000;408.78;197620000;26.90513235
3.84;6.52;7.36;7.82;18200001;409.53;185290000;25.47500794
3.84;6.46;7.29;7.76;17959999;413.85;233680000;24.64926906
3.84;6.4;7.21;7.74;18219999;413.84;262440000;26.01449836
3.81;6.4;7.2;7.75;18790001;413.82;242050000;25.42245421
3.74;6.4;7.2;7.77;18510000;411.09;231120000;26.28704177
3.73;6.38;7.21;7.79;18559999;413.77;184410000;25.19762187
3.75;6.4;7.23;7.79;17700001;413.76;200130000;26.38428074
3.75;6.46;7.3;7.81;17370001;417.13;237630000;25.21607173
3.79;6.61;7.4;7.92;17450001;413.69;229360000;25.76069037
3.79;6.65;7.41;7.91;17030001;412.48;215110000;25.99272692
3.81;6.69;7.47;7.97;18219999;407.38;234300000;27.34272669
3.85;6.67;7.42;7.93;17160000;408.26;232970000;26.26208789
3.88;6.67;7.41;7.91;16719999;413.9;270650000;24.21454458
3.93;6.77;7.45;7.95;16870001;411.43;261650000;24.30104757
3.93;6.81;7.47;7.97;17129999;412.27;177540000;24.28753002
3.96;6.78;7.44;7.94;16350000;410.45;210350000;25.13265928
3.94;6.66;7.33;7.85;16639999;415.35;241500000;23.2745877
3.93;6.67;7.35;7.86;16510000;413.86;215110000;23.59097279
3.93;6.58;7.27;7.8;16680000;412.7;202320000;24.33777562
4.03;6.73;7.38;7.9;16879999;412.45;180380000;24.530731
4.04;6.76;7.43;7.93;17260000;412.85;200890000;25.20794477
4.03;6.76;7.43;7.9;17889999;409.33;206860000;25.9560257
4.04;6.87;7.51;7.95;18469999;406.51;205770000;26.80932818
4.04;6.85;7.48;7.93;19750000;404.44;185190000;27.69617249
4.01;6.77;7.42;7.88;19680000;405.21;160650000;27.1598924
4.01;6.78;7.43;7.89;18680000;406.89;203000000;26.48907567
4.01;6.86;7.51;7.96;19790001;404.03;186330000;26.86379724
4.02;7.01;7.62;8.04;19719999;403.89;180310000;26.9829409
4.06;7.14;7.71;8.06;18350000;405.84;177900000;25.4234181
4.06;7.12;7.69;8.07;18459999;406.39;155950000;25.16582593
4.06;7.06;7.62;8.02;16790001;409.58;187250000;24.5619415
4.05;7.06;7.62;8.01;16690001;409.15;191720000;24.79750703
4.05;7.03;7.57;7.98;16520000;409.8;197310000;23.73060029
4.06;7.12;7.64;8.05;16820000;411.3;246210000;23.62946754
4.08;7.1;7.62;8.04;16730000;409.91;157050000;24.94611012
4.05;7;7.53;7.94;16320000;408.88;191610000;23.35374682
4.01;6.96;7.53;7.94;16190001;407.52;192650000;22.80506478
4.01;6.98;7.57;7.99;16290001;407.86;176720000;24.22978473
4.01;6.97;7.54;7.94;16020000;403.5;166140000;26.19578686
4.01;6.93;7.54;7.95;15970000;403;133990000;26.76426799
4.05;6.94;7.54;7.96;16180000;403.69;182360000;28.15511903
4.01;6.82;7.46;7.9;16480000;404.23;186530000;28.98097618
4.02;6.85;7.47;7.92;17059999;400.5;185210000;29.88014981
3.96;6.76;7.42;7.88;16719999;401.55;188580000;28.14917196
3.96;6.74;7.41;7.88;16719999;405.59;179910000;27.15140906
3.87;6.73;7.41;7.9;18809999;398.06;205210000;28.95181631
3.87;6.76;7.44;7.94;20150000;394.5;249280000;30.33460076
3.66;6.59;7.35;7.85;17889999;400.64;231430000;28.09165335
3.65;6.62;7.37;7.89;16850000;404.29;199530000;27.02896436
3.62;6.58;7.33;7.86;16990000;406.08;143140000;26.74615839
3.62;6.6;7.35;7.88;15980000;412.39;231130000;25.9102791
3.62;6.66;7.37;7.87;15150000;416.28;229710000;25.68050351
3.65;6.76;7.45;7.93;14850000;416.04;233230000;25.15633112
3.69;6.9;7.59;8.02;15930000;410.18;191980000;27.64074309
3.68;6.89;7.58;8.03;16530001;410.26;214460000;27.60386097
3.68;6.89;7.57;8.04;15960000;409.81;218850000;27.70322833
3.67;6.91;7.59;8.06;15830000;411.6;235860000;27.03255588
3.67;6.85;7.55;8.06;15710000;409.02;199310000;27.71874236
3.71;6.9;7.6;8.1;16490000;408.45;172900000;28.4580732
3.71;6.87;7.57;8.06;16240000;409.11;189220000;27.75502921
3.71;6.88;7.6;8.08;15950000;412.02;206780000;27.07519052
3.7;6.91;7.61;8.06;15530000;414.95;223590000;25.56380287
3.63;6.82;7.56;8.01;16610001;412.53;177390000;25.40852786
3.64;6.82;7.58;8.03;16920000;416.91;174540000;25.01657432
3.64;6.8;7.56;8.01;16660000;416.84;200550000;25.88724691
3.62;6.76;7.46;7.97;16809999;416.79;199950000;25.66409943
3.62;6.8;7.49;8;16540001;415.85;168980000;25.2184682
3.63;6.73;7.41;7.9;15650000;416.05;168720000;25.51207788
3.64;6.71;7.4;7.9;15170000;418.49;155730000;24.3082033
3.62;6.66;7.36;7.86;15680000;416.29;192870000;25.01030532
3.59;6.64;7.34;7.85;15190000;416.45;175850000;26.06963621
3.57;6.63;7.34;7.87;15490000;413.14;189150000;26.53492763
3.58;6.6;7.28;7.81;14820000;410.09;192740000;27.75815065
3.6;6.59;7.28;7.82;14620000;412.81;151380000;26.16714711
3.54;6.47;7.2;7.77;13570000;416.37;187130000;25.57249562
3.57;6.55;7.25;7.79;13620000;415.39;198180000;25.48722887
3.67;6.77;7.39;7.86;13920000;412.6;184860000;26.21328163
3.68;6.69;7.35;7.83;13730000;414.02;146710000;25.84058741
3.74;6.79;7.46;7.92;14920000;411.41;197700000;25.67186019
3.7;6.74;7.44;7.91;13990000;412.17;182240000;24.80631778
3.68;6.67;7.36;7.87;13770000;416.74;195300000;24.15472477
3.7;6.61;7.33;7.84;13860000;415.35;204010000;24.6541471
3.75;6.69;7.39;7.9;14430000;417.3;180800000;24.32015337
3.74;6.61;7.35;7.87;14570000;413.5;202560000;24.74727932
3.71;6.6;7.34;7.88;14350000;414.59;215770000;23.02597747
3.69;6.6;7.34;7.88;13660000;413.26;204450000;23.02366549
3.68;6.55;7.31;7.84;14650000;413.48;199050000;23.62745477
3.68;6.56;7.31;7.84;15190000;413.36;161240000;23.59047803
3.68;6.59;7.33;7.88;15970000;410.06;191170000;24.53192216
3.68;6.59;7.35;7.9;16620001;407.25;210750000;25.16267649
3.66;6.56;7.33;7.88;16290001;409.05;204780000;24.55029947
3.66;6.49;7.29;7.85;14950000;409.76;181860000;24.46007419
3.65;6.49;7.28;7.85;14760000;410.29;164080000;25.67096444
3.64;6.44;7.24;7.84;15220000;408.32;194400000;25.95591693
3.62;6.44;7.23;7.82;18080000;402.26;227760000;28.64008353
3.61;6.39;7.19;7.8;18200001;400.96;225600000;28.69602953
3.65;6.45;7.24;7.83;16309999;403.67;233460000;28.51938465
3.64;6.45;7.24;7.84;16660000;403.4;169370000;27.42786316
3.68;6.5;7.25;7.85;14530000;404.04;189190000;27.54440154
3.64;6.39;7.2;7.83;14400000;403.84;193870000;28.57280111
3.62;6.32;7.14;7.78;14400000;403.12;182960000;28.85274856
3.62;6.33;7.15;7.79;14670000;403.45;154430000;28.83058619
3.57;6.29;7.12;7.78;13210000;408.94;176750000;28.13723285
3.57;6.29;7.14;7.79;13350000;408.14;195530000;28.19532513
3.55;6.27;7.1;7.76;13340000;412.88;214250000;27.12865724
3.24;6.02;6.93;7.63;13880000;411.77;220200000;26.93498798
3.22;5.97;6.9;7.62;14870000;413.84;186920000;25.97825246
3.21;5.91;6.87;7.61;15830000;409.16;226050000;27.12425457
3.22;5.93;6.91;7.61;15530000;410.28;201030000;26.15842839
3.21;5.93;6.91;7.61;14600000;414.23;207980000;25.48096468
3.22;5.92;6.93;7.64;13700000;414.62;164770000;25.27162221
3.21;5.94;6.97;7.67;14010000;414.87;148870000;25.19733893
3.21;5.9;6.97;7.69;13500000;417.68;195570000;25.96169316
3.18;5.8;6.9;7.64;12520000;417.1;206560000;27.22992088
3.17;5.8;6.87;7.62;12270000;417.54;206900000;27.52799732
3.16;5.82;6.9;7.68;12600000;415.62;192120000;28.06679178
3.18;5.82;6.9;7.66;12660000;413.75;165760000;28.7407855
3.19;5.82;6.89;7.67;12600000;413.76;173760000;28.56187162
3.17;5.77;6.85;7.62;13570000;410.93;190160000;28.74012606
3.16;5.62;6.72;7.54;13330000;412.08;175490000;28.06513298
3.16;5.66;6.73;7.57;13370000;411.6;163890000;27.76870748
3.19;5.66;6.69;7.53;13900000;411.54;164700000;27.9147592
3.19;5.63;6.63;7.44;13050000;417.52;218060000;26.33052309
3.18;5.62;6.6;7.43;13440000;422.23;275850000;24.94607205
3.18;5.76;6.69;7.46;13500000;423.92;193410000;24.53981883
3.18;5.84;6.72;7.46;13170000;424.21;172920000;24.9863511
3.17;5.82;6.72;7.46;13830000;425.09;164460000;24.97668729
3.17;5.72;6.66;7.43;13580000;424.36;166760000;25.28834009
3.17;5.69;6.64;7.43;13820000;422.19;172450000;25.05255927
3.16;5.67;6.65;7.45;14230000;420.59;181440000;25.44601631
3.14;5.56;6.57;7.4;13940000;418.88;190640000;25.03791062
3.13;5.5;6.52;7.37;14510000;419.42;142480000;23.92570693
3.13;5.5;6.5;7.33;15090000;418.9;173940000;24.25972786
3.12;5.54;6.48;7.33;14880000;417.78;176560000;24.97793097
3.09;5.57;6.55;7.36;15340000;417.73;185750000;24.99456587
3.06;5.54;6.53;7.33;14660000;419.91;166820000;24.79259841
3.07;5.55;6.56;7.37;14610000;420.74;152830000;24.40519085
3.07;5.44;6.48;7.33;13840000;421.34;171750000;24.74922865
3.08;5.43;6.47;7.33;14350000;418.19;187070000;25.94978359
3.08;5.42;6.46;7.32;14480000;418.26;183420000;25.93305599
3.07;5.54;6.53;7.36;15010000;414.85;204800000;26.53754369
3.15;5.72;6.68;7.44;16190001;410.72;165690000;26.90572653
3.17;5.76;6.73;7.47;15620000;411.61;202760000;27.154005
3.16;5.7;6.68;7.43;14500000;413.51;171860000;27.55739885
3.16;5.65;6.64;7.42;13660000;413.53;178600000;27.46301357
3.16;5.6;6.63;7.42;13140000;414.84;152260000;28.51422235
3.16;5.6;6.62;7.42;13580000;414.03;161480000;27.38637297
3.15;5.52;6.56;7.38;13400000;416.07;172680000;26.92532507
3.14;5.5;6.54;7.37;12730000;417.98;187480000;26.4665295
3.14;5.5;6.54;7.37;12880000;417.98;212500000;27.18426719
2.92;5.3;6.4;7.29;12980000;417.08;124380000;27.21319651
2.9;5.21;6.29;7.23;13650000;414.44;161440000;26.65148152
2.91;5.25;6.31;7.25;13360000;416.36;178800000;26.25939091
2.91;5.26;6.31;7.24;12920000;419.95;221990000;25.64757709
2.92;5.33;6.37;7.3;12470000;419.58;180560000;24.75351542
2.89;5.28;6.32;7.26;13000000;425.27;250940000;23.96599807
2.92;5.37;6.4;7.33;13630000;419.77;211860000;25.29246969
2.9;5.4;6.41;7.35;14720000;419.92;231450000;25.49514193
2.88;5.41;6.4;7.34;14310000;419.93;188270000;25.13318886
2.88;5.41;6.41;7.32;13740000;422.93;237440000;23.05388599
2.91;5.46;6.42;7.35;13450000;422.14;153940000;22.5485384
2.92;5.52;6.5;7.45;13880000;417.14;188810000;23.61231241
2.92;5.54;6.54;7.48;13830000;417.44;205700000;22.84026447
2.89;5.47;6.48;7.42;13440000;418.47;187960000;23.43828709
2.8;5.33;6.41;7.35;14800000;414.35;213670000;23.17871365
2.78;5.28;6.37;7.34;15190000;416.62;158760000;23.79655321
2.73;5.31;6.37;7.36;14970000;416.8;170750000;24.21737044
2.69;5.33;6.37;7.38;14280000;417.8;184470000;24.03733844
2.61;5.18;6.23;7.3;16309999;416.29;204780000;24.90460977
2.63;5.22;6.26;7.33;17790001;410.47;188030000;27.09874047
2.64;5.18;6.24;7.34;20010000;407.57;286550000;27.94077091
2.73;5.25;6.3;7.41;19950001;407.18;203500000;28.08507294
2.83;5.43;6.46;7.48;21020000;404.25;184380000;28.63450835
2.79;5.37;6.41;7.45;19260000;407.75;205000000;27.55732679
2.83;5.5;6.52;7.52;20510000;402.66;178940000;29.84940148
2.86;5.49;6.51;7.53;19490000;407.44;126670000;28.71205576
2.93;5.51;6.51;7.5;18420000;409.37;175900000;28.62842905
2.92;5.52;6.53;7.51;17110001;409.6;213590000;28.74902344
2.9;5.57;6.6;7.54;17010000;411.73;235920000;27.68799942
2.97;5.71;6.69;7.57;17309999;414.98;222150000;27.87237939
3.02;5.9;6.86;7.65;16870001;415.48;258210000;27.0686435
2.93;5.82;6.8;7.63;16620001;415.67;219100000;26.34642866
2.91;5.79;6.74;7.61;15840000;414.9;216400000;26.82911545
2.93;5.91;6.83;7.65;16459999;414.1;199060000;26.84037672
2.92;5.92;6.83;7.66;16320000;418.16;188060000;26.10283145
2.94;5.82;6.78;7.62;16240000;418.49;201730000;26.03106406
2.94;5.83;6.76;7.64;15950000;420.13;203910000;26.49270464
2.95;5.79;6.71;7.6;15470000;420.86;206550000;26.37304567
2.96;5.9;6.8;7.63;16150000;418.68;201930000;26.47769179
3.01;5.96;6.88;7.66;16670000;422.75;203280000;25.17681845
3.03;5.94;6.87;7.65;17330000;419.92;208140000;26.69775195
3.02;5.94;6.89;7.69;16280001;417.11;194400000;27.55834192
3.01;5.93;6.87;7.69;15380000;418.34;219730000;27.98642253
3.06;6.02;6.97;7.76;14690000;417.58;205310000;27.80564203
3.08;6.09;7;7.75;14230000;418.59;197560000;28.15007525
3.08;6.01;6.91;7.68;14370000;418.62;223180000;28.52496297
3.06;5.89;6.79;7.57;13990000;422.2;243750000;27.88536239
3.08;5.99;6.82;7.57;14610000;422.43;192950000;28.11159245
3.12;6.11;6.9;7.56;14860000;420.68;173600000;28.40087477
3.17;6.08;6.86;7.55;15010000;419.27;187660000;28.53297398
3.15;5.97;6.78;7.51;14550000;422.85;219080000;27.6696228
3.15;6;6.81;7.54;14330000;423.61;218720000;27.99475933
3.2;6.08;6.84;7.54;13670000;426.65;257460000;28.02976679
3.24;6.1;6.86;7.56;13400000;425.12;192530000;28.7921528
3.22;6.04;6.82;7.53;12660000;427.59;241540000;27.88498328
3.24;6.12;6.84;7.54;12500000;429.19;207700000;27.26983387
3.25;6.22;6.93;7.59;12580000;430.16;106020000;26.82992375
3.27;6.23;6.95;7.59;13010000;431.35;230150000;26.34542715
3.33;6.24;6.94;7.57;12800000;430.78;259050000;26.41552533
3.34;6.23;6.93;7.57;12560000;429.89;247010000;26.37916676
3.3;6.2;6.91;7.57;12030000;429.91;238050000;27.28398967
3.25;6.11;6.84;7.5;11810000;432.06;234960000;28.13396288
3.25;6.05;6.78;7.45;12000000;435.31;217700000;27.23819807
3.26;5.99;6.73;7.44;11730000;436.99;234330000;26.75974279
3.23;6.01;6.76;7.44;12580000;435.65;230060000;26.77585217
3.22;6.04;6.77;7.42;12750000;434.64;240640000;27.18028713
3.25;6.1;6.8;7.44;12340000;433.73;164510000;27.24962534
3.26;6.15;6.83;7.45;12660000;432.84;187040000;27.18750578
3.22;6.12;6.83;7.45;12410000;432.57;227770000;27.44485286
3.21;6.06;6.77;7.44;12580000;431.52;242130000;26.97098628
3.2;6.08;6.77;7.43;12140000;435.43;251640000;25.9885171
3.16;6.07;6.76;7.43;11660000;441.28;389300000;24.42730239
3.17;6.05;6.71;7.38;11650000;440.7;224680000;24.5976855
3.2;6.02;6.65;7.34;11750000;440.31;250430000;23.82426018
3.18;6.01;6.68;7.36;11510000;439.03;234140000;23.72680682
3.16;6.02;6.69;7.36;11570000;439.77;95240000;23.99440617
3.18;6.06;6.72;7.4;12220000;439.15;143970000;24.1532506
3.2;6.04;6.69;7.37;12290000;437.98;213660000;24.86981141
3.12;5.98;6.68;7.39;12600000;438.82;183930000;25.34369445
3.08;6.04;6.7;7.4;12570000;435.71;165910000;26.33049505
3.08;5.9;6.6;7.33;13360000;435.38;201210000;26.33533924
3.11;5.9;6.61;7.33;13350000;434.34;240350000;25.77667265
3.1;5.94;6.63;7.34;13370000;434.52;295240000;26.22323483
3.12;6.05;6.76;7.45;14720000;430.73;304850000;27.24904232
3.06;5.97;6.75;7.47;13770000;429.05;263470000;28.55448083
3.05;5.93;6.71;7.47;12860000;430.95;217150000;28.08840933
3.02;5.95;6.72;7.48;12780000;431.04;239410000;27.64021901
3;5.93;6.71;7.45;12420000;433.03;245360000;27.30014087
2.98;5.88;6.65;7.41;11990000;435.94;281040000;26.6514658
2.94;5.8;6.6;7.35;11570000;437.15;309720000;27.2284113
2.99;5.82;6.59;7.31;11490000;436.84;196030000;27.30711473
3.01;5.85;6.61;7.32;12150000;433.37;268790000;29.19126843
2.99;5.83;6.6;7.31;11690000;435.49;257620000;29.23084342
2.97;5.77;6.57;7.3;11300000;436.11;293320000;28.93962532
2.95;5.71;6.48;7.22;11380000;440.01;288740000;27.78177769
2.95;5.75;6.5;7.26;11450000;439.95;314110000;27.22286623
2.91;5.68;6.48;7.25;12010000;438.11;277020000;27.85341581
2.9;5.61;6.44;7.23;12040000;438.66;256980000;28.05170291
2.9;5.57;6.39;7.21;12420000;438.78;247200000;27.32184694
2.9;5.55;6.38;7.21;12330000;442.52;238570000;24.05432523
2.96;5.63;6.46;7.25;12250000;442.55;271560000;23.9098407
